"ano_mes_calendario";"codigo_projeto";"custo_trabalho_realizado";"despesas";"custo_total_realizado";"valor_custo";"valor_receita"
202406;24;32218.460;5996;38214.460;72648;96800
202406;25;34520.125;5887;40407.125;196532;209887
202406;26;41753.035;6923;48676.035;66591;68557
202406;27;35898.565;6490;42388.565;;
202406;28;29844.765;5665;35509.765;104811;136974
202406;29;30251.240;5767;36018.240;78478;86505
202406;30;37516.740;5845;43361.740;72552;91530
202406;31;32609.270;5531;38140.270;111243;145272
202406;32;40469.100;6473;46942.100;93166;111503
202406;33;38389.275;6777;45166.275;75575;83974
202406;34;36221.950;5940;42161.950;104357;111928
202406;35;35851.790;6769;42620.790;68839;85594
202406;36;31009.110;5657;36666.110;69763;72007
202406;37;32428.420;5277;37705.420;56262;64658
202406;38;30634.285;6220;36854.285;98527;115028
202406;39;36573.145;6586;43159.145;72888;84924
202406;40;35290.725;6051;41341.725;104479;124664
202406;41;28985.960;4282;33267.960;91878;106708
202406;42;31484.810;6779;38263.810;134905;162118
202406;43;33149.820;4925;38074.820;;
202406;44;26259.415;4963;31222.415;107830;118499
202406;45;30234.040;4548;34782.040;79712;89750
202406;46;30910.485;5856;36766.485;;
202406;47;32705.865;5674;38379.865;;
202406;48;42889.970;7507;50396.970;81772;98478
202406;49;33453.130;6437;39890.130;76419;94994
202406;50;20561.525;3847;24408.525;90073;101667
202406;51;33316.715;7053;40369.715;126905;164847
202406;52;32860.320;6300;39160.320;58357;62541
202406;53;32404.215;6276;38680.215;92482;110340
202406;54;27307.650;4803;32110.650;66205;73455
202406;55;36406.470;6171;42577.470;65073;83364
202406;56;21536.870;4821;26357.870;87241;118723
202406;57;32995.635;5234;38229.635;;
202406;58;29370.280;6229;35599.280;125654;157190
202406;59;25646.850;3488;29134.850;56270;66466
202406;60;32321.145;7299;39620.145;89813;107087
202406;61;26399.620;5066;31465.620;;
202406;62;30718.840;5529;36247.840;81913;94265
202406;63;32424.310;6051;38475.310;89645;94567
202406;64;31476.795;5574;37050.795;64655;67063
202406;65;31875.260;5827;37702.260;54928;57018
202406;66;32727.075;6235;38962.075;;
202406;67;37652.035;6802;44454.035;95389;110942
202406;68;33564.770;5449;39013.770;108033;135320
202406;69;38090.870;7106;45196.870;117300;130277
202406;70;39827.605;7261;47088.605;92362;121220
202406;71;23398.220;3982;27380.220;75245;80486
202406;72;38833.355;7484;46317.355;88539;110915
202406;73;38016.880;6912;44928.880;154031;181101
202406;74;33528.475;6041;39569.475;;
202406;75;36528.190;6581;43109.190;75415;94656
202406;76;34039.940;5568;39607.940;74813;94988
202406;77;34456.845;5435;39891.845;62640;73823
202406;78;21613.810;3225;24838.810;87040;91167
202406;79;23582.480;4308;27890.480;85062;111654
202406;80;27223.990;5352;32575.990;83450;92295
202406;81;30871.760;5591;36462.760;185584;213567
202406;82;34135.470;5057;39192.470;94009;101401
202406;83;29164.240;5989;35153.240;64579;80417
202406;84;30510.350;5895;36405.350;59609;62624
202406;85;29788.695;5768;35556.695;62860;79202
202406;86;29519.425;5629;35148.425;99307;118187
202406;87;31909.425;4720;36629.425;152310;175725
202406;88;32730.575;5127;37857.575;115187;138422
202406;89;31999.205;6301;38300.205;;
202406;90;38169.120;6533;44702.120;;
202406;91;34496.240;5891;40387.240;114797;138621
202406;92;31814.210;5142;36956.210;;
202406;93;34968.500;5043;40011.500;106725;129587
202406;94;29011.705;5294;34305.705;159824;174645
202406;95;32779.230;6041;38820.230;64405;85109
202406;96;28137.210;5095;33232.210;75298;82993
202406;97;38130.370;6851;44981.370;130710;164154
202406;98;31486.150;5165;36651.150;171931;226612
202406;99;26719.265;4830;31549.265;108381;141936
202406;100;29128.285;6182;35310.285;122030;145152
202406;101;37143.185;5429;42572.185;68082;81842
202406;102;30890.695;5324;36214.695;83268;91416
202406;103;40968.225;7889;48857.225;107532;120614
202406;104;31303.110;5878;37181.110;88520;91515
202406;105;34622.635;6320;40942.635;75597;88605
202406;106;26574.105;5513;32087.105;;
202406;107;26380.985;6488;32868.985;60046;75604
202406;108;25566.665;5158;30724.665;74362;86905
202406;109;33352.810;5641;38993.810;;
202406;110;28767.860;5374;34141.860;59552;65011
202406;111;27159.610;5624;32783.610;53106;63125
202406;112;30961.585;5927;36888.585;72963;82947
202406;113;36563.725;6920;43483.725;58900;70251
202406;114;30570.125;4240;34810.125;111203;128612
202406;115;31598.315;6308;37906.315;;
202406;116;29774.970;5901;35675.970;93966;106696
202406;117;33700.440;4777;38477.440;89979;95813
202406;118;34685.145;6454;41139.145;71899;78858
202406;119;24117.070;4688;28805.070;156412;208204
202406;120;35791.370;5701;41492.370;69714;85466
202406;121;24429.845;4863;29292.845;52133;66117
202406;122;28807.830;5036;33843.830;;
202406;123;27920.990;5999;33919.990;61468;72187
202406;124;34817.205;6074;40891.205;78923;89858
202406;125;28807.765;4903;33710.765;114334;127814
202406;126;26815.480;4873;31688.480;74021;78527
202406;127;27826.195;5599;33425.195;132082;176384
202406;128;34662.235;6609;41271.235;84104;101909
202406;129;32362.310;6299;38661.310;127976;160490
202406;130;42627.065;6397;49024.065;;
202406;131;31366.295;6005;37371.295;;
202406;132;34921.815;7218;42139.815;65908;82367
202406;133;24712.060;6023;30735.060;;
202406;134;28069.040;5455;33524.040;99167;114870
202406;135;37345.075;7509;44854.075;120542;164145
202406;136;35601.445;6199;41800.445;91603;108264
202406;137;29519.145;5287;34806.145;71158;94712
202406;138;37977.300;5655;43632.300;77676;95504
202406;139;34599.205;5219;39818.205;133737;168544
202406;140;23937.625;5100;29037.625;93899;106038
202406;141;29917.775;4805;34722.775;67175;70635
202406;142;27747.735;5277;33024.735;76707;93677
202406;143;24407.270;5055;29462.270;83274;103037
202406;144;28912.150;4500;33412.150;138989;178209
202406;145;23139.330;4862;28001.330;114387;147652
202406;146;36229.385;6491;42720.385;61369;62585
202406;147;36938.155;6156;43094.155;72041;82324
202406;148;36317.205;6398;42715.205;86245;117347
202406;149;29924.475;6517;36441.475;164176;221162
202406;150;33599.170;6422;40021.170;112712;137270
202406;151;34867.550;5247;40114.550;62207;83786
202406;152;28878.100;6024;34902.100;105397;125293
202406;153;31171.155;5573;36744.155;107341;115049
202406;154;24852.455;4818;29670.455;64689;76443
202406;155;26813.965;4826;31639.965;57098;75463
202406;156;32042.730;6594;38636.730;88555;110342
202406;157;38859.125;6721;45580.125;99171;115235
202406;158;33528.670;6526;40054.670;150088;192896
202406;159;35976.445;6162;42138.445;99534;123962
202406;160;35830.835;5675;41505.835;101197;126461
202406;161;32647.280;5862;38509.280;56346;67810
202406;162;29937.035;4559;34496.035;61233;65959
202406;163;26267.100;5927;32194.100;;
202406;164;29340.735;5955;35295.735;67692;77891
202406;165;27512.940;5299;32811.940;237391;284544
202406;166;34917.810;5536;40453.810;109661;124765
202406;167;24878.055;6610;31488.055;62957;66982
202406;168;31956.840;5650;37606.840;;
202406;169;36530.345;6785;43315.345;180219;194924
202406;170;27631.825;4982;32613.825;164363;186068
202406;171;34793.955;5643;40436.955;71302;90834
202406;172;33495.850;4971;38466.850;67494;87428
202406;173;31333.835;5909;37242.835;90392;102818
202406;174;35657.885;7395;43052.885;61670;77972
202406;175;22956.360;3913;26869.360;;
202406;176;39952.240;5844;45796.240;80537;90181
202406;177;31729.515;5060;36789.515;148949;180703
202406;178;36969.150;5965;42934.150;;
202406;179;27823.920;5391;33214.920;94115;107373
202406;180;33027.920;4795;37822.920;;
202406;181;30860.520;6214;37074.520;95885;105395
202406;182;40329.925;6729;47058.925;;
202406;183;39097.595;7477;46574.595;72170;82489
202406;184;31943.560;6731;38674.560;107721;137749
202406;185;26881.305;6393;33274.305;139169;154409
202406;186;30320.905;6389;36709.905;93073;111625
202406;187;28229.520;5296;33525.520;66043;84969
202406;188;26698.905;4641;31339.905;142770;159550
202406;189;34163.960;6696;40859.960;55014;61545
202406;190;24792.665;5352;30144.665;95216;100294
202406;191;37927.825;5972;43899.825;73286;91902
202406;192;42727.480;6180;48907.480;85882;97721
202406;193;28386.275;4772;33158.275;174812;197869
202406;194;26691.665;6089;32780.665;82667;108527
202406;195;34477.150;5558;40035.150;116727;148464
202406;196;36983.535;6884;43867.535;;
202406;197;38161.985;6731;44892.985;124029;142373
202406;198;25799.785;4243;30042.785;66584;73986
202406;199;25211.560;4869;30080.560;58060;63166
202406;200;41963.935;5809;47772.935;57236;70641
202406;201;27037.130;5681;32718.130;67669;80496
202406;202;35029.670;6315;41344.670;123448;125863
202406;203;37259.045;7755;45014.045;242918;303723
202406;204;34096.270;6712;40808.270;66424;80591
202406;205;35683.050;5723;41406.050;117539;137076
202406;206;27808.820;5608;33416.820;135427;165203
202406;207;36085.675;6303;42388.675;58924;67063
202406;208;30716.025;5610;36326.025;101987;129715
202406;209;32739.640;5656;38395.640;;
202406;210;31683.855;4785;36468.855;94985;120431
202406;211;35855.330;7513;43368.330;60338;72210
202406;212;32840.715;5741;38581.715;72981;79610
202406;213;31583.940;6183;37766.940;;
202406;214;40528.870;6762;47290.870;83123;91527
202406;215;31891.695;5555;37446.695;76801;99674
202406;216;42322.675;7383;49705.675;69847;77299
202406;217;20922.045;4785;25707.045;117135;127017
202406;218;38779.060;6641;45420.060;125887;161625
202406;219;43340.045;8080;51420.045;105084;111392
202406;220;31869.885;5706;37575.885;92834;110852
202406;221;32912.770;4153;37065.770;67952;73701
202406;222;30668.260;5762;36430.260;69847;80388
202406;223;33336.025;4795;38131.025;123403;152104
202406;224;33618.935;5470;39088.935;;
202406;225;42521.815;5430;47951.815;145047;174592
202406;226;36735.540;7344;44079.540;58460;65352
202406;227;39646.990;6724;46370.990;;
202406;228;31818.990;6717;38535.990;108828;136888
202406;229;29425.500;5306;34731.500;89897;107524
202406;230;36448.680;6141;42589.680;70781;73722
202406;231;30249.840;4941;35190.840;57839;63695
202406;232;37168.510;5667;42835.510;99858;123947
202406;233;26455.890;5688;32143.890;205081;263049
202406;234;35727.225;5478;41205.225;;
202406;235;30524.700;5240;35764.700;76514;80114
202406;236;38352.850;5630;43982.850;;
202406;237;31683.055;6268;37951.055;89928;116676
202406;238;33148.540;6190;39338.540;;
202406;239;29862.410;5271;35133.410;;
202406;240;26606.940;6636;33242.940;;
202406;241;32454.980;6456;38910.980;72963;79592
202406;242;36710.935;6173;42883.935;68651;88937
202406;243;28839.500;6363;35202.500;120899;143218
202406;244;27931.550;5275;33206.550;;
202406;245;36496.300;6705;43201.300;71231;85753
202406;246;34477.560;4447;38924.560;55392;67557
202406;247;36212.605;5862;42074.605;;
202406;248;38066.955;5673;43739.955;62151;66139
202406;249;27382.945;4879;32261.945;153299;188890
202406;250;33100.855;6859;39959.855;92366;106043
202407;1;40420.525;6349;46769.525;69931;78889
202407;2;26685.875;3879;30564.875;63482;80953
202407;3;38559.860;5756;44315.860;101081;131343
202407;4;34091.800;5546;39637.800;215472;262893
202407;5;34028.585;6489;40517.585;74855;90259
202407;6;35828.245;5082;40910.245;83719;101372
202407;7;33352.425;6128;39480.425;111134;127081
202407;8;31326.425;5512;36838.425;82437;102017
202407;9;23133.900;4894;28027.900;86429;102046
202407;10;28352.435;6183;34535.435;72252;88567
202407;11;29823.970;5585;35408.970;91924;110684
202407;12;29686.435;5740;35426.435;56959;61228
202407;13;31933.560;5948;37881.560;63168;75594
202407;14;40053.215;7458;47511.215;74443;90693
202407;15;38927.305;5728;44655.305;83068;88900
202407;16;32171.245;5537;37708.245;66033;69209
202407;17;28212.875;6525;34737.875;83897;106510
202407;18;34876.320;6227;41103.320;;
202407;19;29595.680;5773;35368.680;86256;93144
202407;20;34129.080;5955;40084.080;84896;105458
202407;21;29253.070;4859;34112.070;109847;127489
202407;22;23730.625;4495;28225.625;73502;79718
202407;23;30980.070;6218;37198.070;66271;72401
202407;24;38147.795;7256;45403.795;72648;96800
202407;25;34206.870;5078;39284.870;196532;209887
202407;26;23724.685;4879;28603.685;66591;68557
202407;27;23795.640;4423;28218.640;123770;157500
202407;28;30797.595;5854;36651.595;104811;136974
202407;29;42381.495;7307;49688.495;78478;86505
202407;30;29869.000;4706;34575.000;72552;91530
202407;31;38110.940;5898;44008.940;111243;145272
202407;32;33994.815;5789;39783.815;93166;111503
202407;33;31880.655;5511;37391.655;75575;83974
202407;34;33687.910;5654;39341.910;104357;111928
202407;35;25859.045;4366;30225.045;68839;85594
202407;36;33252.285;6036;39288.285;69763;72007
202407;37;26977.715;4689;31666.715;56262;64658
202407;38;36301.115;7040;43341.115;98527;115028
202407;39;32312.490;5394;37706.490;72888;84924
202407;40;33072.200;5554;38626.200;104479;124664
202407;41;28101.920;5299;33400.920;91878;106708
202407;42;20810.615;4739;25549.615;134905;162118
202407;43;33331.375;5895;39226.375;;
202407;44;39156.640;6984;46140.640;107830;118499
202407;45;27792.925;4182;31974.925;79712;89750
202407;46;40846.415;6902;47748.415;264439;328038
202407;47;33650.600;5464;39114.600;213493;249351
202407;48;32756.955;4737;37493.955;81772;98478
202407;49;35944.960;6148;42092.960;76419;94994
202407;50;34054.795;5241;39295.795;90073;101667
202407;51;39438.835;5984;45422.835;126905;164847
202407;52;31662.105;5436;37098.105;58357;62541
202407;53;32234.805;5716;37950.805;92482;110340
202407;54;33155.860;5359;38514.860;66205;73455
202407;55;33625.205;5939;39564.205;65073;83364
202407;56;32479.740;6366;38845.740;87241;118723
202407;57;29338.035;4977;34315.035;;
202407;58;29617.885;5925;35542.885;125654;157190
202407;59;31003.915;6263;37266.915;56270;66466
202407;60;42682.220;6641;49323.220;89813;107087
202407;61;27098.555;5447;32545.555;;
202407;62;28847.400;5440;34287.400;81913;94265
202407;63;31247.145;5699;36946.145;89645;94567
202407;64;34302.020;6048;40350.020;64655;67063
202407;65;33091.105;5344;38435.105;54928;57018
202407;66;27275.465;5548;32823.465;;
202407;67;42984.985;5954;48938.985;95389;110942
202407;68;28516.850;5001;33517.850;108033;135320
202407;69;32243.630;7057;39300.630;117300;130277
202407;70;39675.075;5989;45664.075;92362;121220
202407;71;36597.965;5059;41656.965;75245;80486
202407;72;36770.300;5994;42764.300;88539;110915
202407;73;27419.660;5852;33271.660;154031;181101
202407;74;32403.410;5799;38202.410;;
202407;75;20796.545;4065;24861.545;75415;94656
202407;76;30778.840;5068;35846.840;74813;94988
202407;77;32146.350;5786;37932.350;62640;73823
202407;78;45655.905;5813;51468.905;87040;91167
202407;79;30107.940;4903;35010.940;85062;111654
202407;80;38618.900;6428;45046.900;83450;92295
202407;81;30663.360;5900;36563.360;185584;213567
202407;82;32722.600;6223;38945.600;94009;101401
202407;83;32745.345;5324;38069.345;64579;80417
202407;84;41045.615;5297;46342.615;59609;62624
202407;85;31432.845;4778;36210.845;62860;79202
202407;86;35421.575;6641;42062.575;99307;118187
202407;87;25591.405;4651;30242.405;152310;175725
202407;88;29204.105;5731;34935.105;115187;138422
202407;89;34060.620;6217;40277.620;215771;265226
202407;90;31689.795;5097;36786.795;;
202407;91;21934.825;4178;26112.825;114797;138621
202407;92;34063.750;6607;40670.750;;
202407;93;28987.630;5345;34332.630;106725;129587
202407;94;41290.090;6829;48119.090;159824;174645
202407;95;23420.525;4156;27576.525;64405;85109
202407;96;31753.775;4823;36576.775;75298;82993
202407;97;26672.310;5909;32581.310;130710;164154
202407;98;25591.735;4541;30132.735;171931;226612
202407;99;30657.445;4796;35453.445;108381;141936
202407;100;32761.085;5640;38401.085;122030;145152
202407;101;32594.500;5743;38337.500;68082;81842
202407;102;32083.450;5156;37239.450;83268;91416
202407;103;33691.845;5880;39571.845;107532;120614
202407;104;39435.475;5603;45038.475;88520;91515
202407;105;22872.450;4348;27220.450;75597;88605
202407;106;37769.895;7649;45418.895;;
202407;107;33884.670;5473;39357.670;60046;75604
202407;108;33422.810;6716;40138.810;74362;86905
202407;109;30722.550;5465;36187.550;282827;294081
202407;110;26675.625;5504;32179.625;59552;65011
202407;111;26033.695;6145;32178.695;53106;63125
202407;112;30496.995;5112;35608.995;72963;82947
202407;113;27655.490;4252;31907.490;58900;70251
202407;114;35276.275;6072;41348.275;111203;128612
202407;115;37255.655;5478;42733.655;131850;151206
202407;116;31280.375;5241;36521.375;93966;106696
202407;117;27443.535;4799;32242.535;89979;95813
202407;118;36581.295;6886;43467.295;71899;78858
202407;119;34866.210;6141;41007.210;156412;208204
202407;120;43748.445;7880;51628.445;69714;85466
202407;121;23501.680;5425;28926.680;52133;66117
202407;122;36267.545;5933;42200.545;;
202407;123;31918.100;5234;37152.100;61468;72187
202407;124;33479.870;5836;39315.870;78923;89858
202407;125;33944.045;6362;40306.045;114334;127814
202407;126;34623.985;5328;39951.985;74021;78527
202407;127;30286.505;6056;36342.505;132082;176384
202407;128;31944.195;5892;37836.195;84104;101909
202407;129;27581.170;6099;33680.170;127976;160490
202407;130;31857.835;4970;36827.835;;
202407;131;32893.845;5256;38149.845;151279;187186
202407;132;30882.695;5047;35929.695;65908;82367
202407;133;26781.595;5027;31808.595;;
202407;134;33513.005;6375;39888.005;99167;114870
202407;135;35843.550;5409;41252.550;120542;164145
202407;136;42434.540;7734;50168.540;91603;108264
202407;137;34911.930;6212;41123.930;71158;94712
202407;138;42967.895;8361;51328.895;77676;95504
202407;139;26948.645;5379;32327.645;133737;168544
202407;140;31588.205;5644;37232.205;93899;106038
202407;141;45215.810;7782;52997.810;67175;70635
202407;142;37884.455;6718;44602.455;76707;93677
202407;143;27331.910;5150;32481.910;83274;103037
202407;144;32537.130;5820;38357.130;138989;178209
202407;145;27794.515;5429;33223.515;114387;147652
202407;146;37375.385;6463;43838.385;61369;62585
202407;147;35971.965;6828;42799.965;72041;82324
202407;148;37572.720;6126;43698.720;86245;117347
202407;149;30320.885;5467;35787.885;164176;221162
202407;150;35369.675;5733;41102.675;112712;137270
202407;151;21234.015;4078;25312.015;62207;83786
202407;152;28260.385;5425;33685.385;105397;125293
202407;153;32277.755;6763;39040.755;107341;115049
202407;154;26746.465;5396;32142.465;64689;76443
202407;155;33414.235;5790;39204.235;57098;75463
202407;156;34351.865;5334;39685.865;88555;110342
202407;157;35854.175;5488;41342.175;99171;115235
202407;158;28910.840;5642;34552.840;150088;192896
202407;159;34256.870;6421;40677.870;99534;123962
202407;160;30805.560;5978;36783.560;101197;126461
202407;161;33471.060;5374;38845.060;56346;67810
202407;162;33031.915;5926;38957.915;61233;65959
202407;163;30034.630;5782;35816.630;172425;227240
202407;164;26974.660;4883;31857.660;67692;77891
202407;165;29253.960;5531;34784.960;237391;284544
202407;166;44176.880;7102;51278.880;109661;124765
202407;167;32023.195;5371;37394.195;62957;66982
202407;168;42266.285;7117;49383.285;;
202407;169;30383.380;5484;35867.380;180219;194924
202407;170;30941.570;4723;35664.570;164363;186068
202407;171;30139.710;4451;34590.710;71302;90834
202407;172;37688.395;5889;43577.395;67494;87428
202407;173;39701.795;6540;46241.795;90392;102818
202407;174;32549.860;5803;38352.860;61670;77972
202407;175;41697.060;6661;48358.060;;
202407;176;23275.885;3798;27073.885;80537;90181
202407;177;40946.760;6840;47786.760;148949;180703
202407;178;31205.345;5840;37045.345;;
202407;179;28266.475;5313;33579.475;94115;107373
202407;180;39376.540;7212;46588.540;;
202407;181;37502.865;6950;44452.865;95885;105395
202407;182;30784.985;4653;35437.985;;
202407;183;27379.425;5362;32741.425;72170;82489
202407;184;28131.310;4657;32788.310;107721;137749
202407;185;34653.180;6504;41157.180;139169;154409
202407;186;30795.775;5404;36199.775;93073;111625
202407;187;33538.035;6349;39887.035;66043;84969
202407;188;34178.955;6279;40457.955;142770;159550
202407;189;24635.055;4908;29543.055;55014;61545
202407;190;31379.460;5775;37154.460;95216;100294
202407;191;27430.250;4979;32409.250;73286;91902
202407;192;31249.370;5088;36337.370;85882;97721
202407;193;29072.375;5010;34082.375;174812;197869
202407;194;25159.605;4567;29726.605;82667;108527
202407;195;35170.675;6029;41199.675;116727;148464
202407;196;34510.900;5723;40233.900;;
202407;197;29669.275;6095;35764.275;124029;142373
202407;198;30973.735;5105;36078.735;66584;73986
202407;199;39561.840;7441;47002.840;58060;63166
202407;200;32371.180;6045;38416.180;57236;70641
202407;201;35299.900;6382;41681.900;67669;80496
202407;202;33179.080;4791;37970.080;123448;125863
202407;203;32924.915;6056;38980.915;242918;303723
202407;204;34281.475;5731;40012.475;66424;80591
202407;205;29390.630;5537;34927.630;117539;137076
202407;206;33773.955;5143;38916.955;135427;165203
202407;207;34202.695;6821;41023.695;58924;67063
202407;208;35021.630;6365;41386.630;101987;129715
202407;209;31517.080;4874;36391.080;267115;340078
202407;210;33960.020;5657;39617.020;94985;120431
202407;211;33968.645;5827;39795.645;60338;72210
202407;212;37417.780;6046;43463.780;72981;79610
202407;213;34942.250;6308;41250.250;;
202407;214;30014.010;5459;35473.010;83123;91527
202407;215;34617.135;6484;41101.135;76801;99674
202407;216;40877.555;6513;47390.555;69847;77299
202407;217;27923.810;5781;33704.810;117135;127017
202407;218;28567.415;5271;33838.415;125887;161625
202407;219;27358.990;5040;32398.990;105084;111392
202407;220;35418.655;6635;42053.655;92834;110852
202407;221;34634.500;5970;40604.500;67952;73701
202407;222;29715.230;5366;35081.230;69847;80388
202407;223;24406.975;4849;29255.975;123403;152104
202407;224;25674.180;6060;31734.180;112713;147239
202407;225;31131.800;4786;35917.800;145047;174592
202407;226;36265.685;7027;43292.685;58460;65352
202407;227;37384.395;6455;43839.395;105261;127945
202407;228;35377.885;5242;40619.885;108828;136888
202407;229;41699.980;7157;48856.980;89897;107524
202407;230;31021.780;5385;36406.780;70781;73722
202407;231;34352.250;6106;40458.250;57839;63695
202407;232;36554.135;5700;42254.135;99858;123947
202407;233;23251.970;4730;27981.970;205081;263049
202407;234;28990.460;5107;34097.460;;
202407;235;25031.905;4958;29989.905;76514;80114
202407;236;28858.855;5961;34819.855;265537;351648
202407;237;28484.315;5008;33492.315;89928;116676
202407;238;25969.700;5091;31060.700;;
202407;239;39597.335;6120;45717.335;184496;235817
202407;240;20032.910;4375;24407.910;;
202407;241;26751.505;4709;31460.505;72963;79592
202407;242;22249.220;4539;26788.220;68651;88937
202407;243;45144.515;7176;52320.515;120899;143218
202407;244;30605.645;6463;37068.645;;
202407;245;29588.990;4480;34068.990;71231;85753
202407;246;31294.950;5163;36457.950;55392;67557
202407;247;37258.340;6412;43670.340;243937;293416
202407;248;30547.310;6013;36560.310;62151;66139
202407;249;34795.040;6900;41695.040;153299;188890
202407;250;31075.250;6739;37814.250;92366;106043
202408;1;28294.930;4532;32826.930;69931;78889
202408;2;38561.370;6983;45544.370;63482;80953
202408;3;25369.140;4650;30019.140;101081;131343
202408;4;24391.550;4812;29203.550;215472;262893
202408;5;25260.895;5445;30705.895;74855;90259
202408;6;25686.380;5033;30719.380;83719;101372
202408;7;35405.990;6283;41688.990;111134;127081
202408;8;25738.060;5007;30745.060;82437;102017
202408;9;29775.540;5964;35739.540;86429;102046
202408;10;24072.635;5456;29528.635;72252;88567
202408;11;29936.385;4910;34846.385;91924;110684
202408;12;28848.175;5711;34559.175;56959;61228
202408;13;32002.210;6530;38532.210;63168;75594
202408;14;29035.630;5121;34156.630;74443;90693
202408;15;29068.175;5453;34521.175;83068;88900
202408;16;31533.220;6604;38137.220;66033;69209
202408;17;32481.095;4889;37370.095;83897;106510
202408;18;33891.105;5819;39710.105;239635;299731
202408;19;28799.370;5624;34423.370;86256;93144
202408;20;41410.200;6801;48211.200;84896;105458
202408;21;31824.130;4701;36525.130;109847;127489
202408;22;42070.030;6149;48219.030;73502;79718
202408;23;34387.955;5162;39549.955;66271;72401
202408;24;33321.175;5985;39306.175;72648;96800
202408;25;32600.520;6349;38949.520;196532;209887
202408;26;29237.525;5961;35198.525;66591;68557
202408;27;39917.450;6514;46431.450;123770;157500
202408;28;28944.910;5475;34419.910;104811;136974
202408;29;31062.735;6106;37168.735;78478;86505
202408;30;34683.875;6286;40969.875;72552;91530
202408;31;36655.610;5899;42554.610;111243;145272
202408;32;31682.310;6064;37746.310;93166;111503
202408;33;34244.685;6164;40408.685;75575;83974
202408;34;31802.700;5484;37286.700;104357;111928
202408;35;30198.430;4497;34695.430;68839;85594
202408;36;24185.300;4872;29057.300;69763;72007
202408;37;24678.235;4730;29408.235;56262;64658
202408;38;27751.015;5448;33199.015;98527;115028
202408;39;28827.680;5386;34213.680;72888;84924
202408;40;30456.145;5173;35629.145;104479;124664
202408;41;37484.185;5756;43240.185;91878;106708
202408;42;27068.260;5607;32675.260;134905;162118
202408;43;32995.660;5347;38342.660;;
202408;44;30259.060;5279;35538.060;107830;118499
202408;45;30528.440;5534;36062.440;79712;89750
202408;46;23581.715;4346;27927.715;264439;328038
202408;47;30900.150;5471;36371.150;213493;249351
202408;48;28874.565;5102;33976.565;81772;98478
202408;49;31538.320;6173;37711.320;76419;94994
202408;50;35578.355;5882;41460.355;90073;101667
202408;51;27910.705;4705;32615.705;126905;164847
202408;52;33144.290;5599;38743.290;58357;62541
202408;53;30752.155;7076;37828.155;92482;110340
202408;54;31644.140;5393;37037.140;66205;73455
202408;55;27522.000;5112;32634.000;65073;83364
202408;56;30670.200;5696;36366.200;87241;118723
202408;57;35673.270;6369;42042.270;205427;260522
202408;58;40554.585;6652;47206.585;125654;157190
202408;59;31877.960;5497;37374.960;56270;66466
202408;60;29968.825;5306;35274.825;89813;107087
202408;61;33376.815;6404;39780.815;260238;348943
202408;62;34275.460;6925;41200.460;81913;94265
202408;63;36891.170;6689;43580.170;89645;94567
202408;64;27381.655;5845;33226.655;64655;67063
202408;65;30668.335;5666;36334.335;54928;57018
202408;66;32960.140;6797;39757.140;275043;302345
202408;67;29233.670;6036;35269.670;95389;110942
202408;68;28863.230;5146;34009.230;108033;135320
202408;69;31776.100;5439;37215.100;117300;130277
202408;70;24470.205;5291;29761.205;92362;121220
202408;71;26726.245;5475;32201.245;75245;80486
202408;72;25680.475;5452;31132.475;88539;110915
202408;73;33915.605;5799;39714.605;154031;181101
202408;74;38392.950;7336;45728.950;128989;164708
202408;75;28058.475;5035;33093.475;75415;94656
202408;76;35870.965;6235;42105.965;74813;94988
202408;77;32202.995;6085;38287.995;62640;73823
202408;78;24719.960;4737;29456.960;87040;91167
202408;79;26987.960;5131;32118.960;85062;111654
202408;80;31805.795;4735;36540.795;83450;92295
202408;81;21380.045;4722;26102.045;185584;213567
202408;82;35857.500;5622;41479.500;94009;101401
202408;83;27006.600;5338;32344.600;64579;80417
202408;84;26277.630;4613;30890.630;59609;62624
202408;85;30775.530;5132;35907.530;62860;79202
202408;86;22614.080;4647;27261.080;99307;118187
202408;87;37138.535;5992;43130.535;152310;175725
202408;88;31471.000;5252;36723.000;115187;138422
202408;89;31081.055;5949;37030.055;215771;265226
202408;90;34428.200;5267;39695.200;171721;202255
202408;91;30456.580;5221;35677.580;114797;138621
202408;92;27137.280;4619;31756.280;153808;164095
202408;93;32796.130;5093;37889.130;106725;129587
202408;94;31036.120;6618;37654.120;159824;174645
202408;95;35815.810;7045;42860.810;64405;85109
202408;96;40698.945;5527;46225.945;75298;82993
202408;97;31344.510;5143;36487.510;130710;164154
202408;98;21784.520;4627;26411.520;171931;226612
202408;99;35023.780;5457;40480.780;108381;141936
202408;100;30612.725;5460;36072.725;122030;145152
202408;101;29880.285;5434;35314.285;68082;81842
202408;102;28992.075;6336;35328.075;83268;91416
202408;103;31995.215;4949;36944.215;107532;120614
202408;104;23415.590;5049;28464.590;88520;91515
202408;105;36179.170;6259;42438.170;75597;88605
202408;106;33678.300;5694;39372.300;;
202408;107;32797.270;5595;38392.270;60046;75604
202408;108;29978.130;5143;35121.130;74362;86905
202408;109;32928.315;6624;39552.315;282827;294081
202408;110;27724.125;5135;32859.125;59552;65011
202408;111;41252.760;6847;48099.760;53106;63125
202408;112;32962.450;5906;38868.450;72963;82947
202408;113;35058.005;6296;41354.005;58900;70251
